id,wegklasse,hoogteniveau,straatnaam,indicatie_voet_fiets,indicatie_brug,indicatie_tunnel,indicatie_ov_bus,indicatie_spoor,indicatie_toegankelijkheid,type_veer_route,minimum_breedte,maximum_breedte,gewogen_gemiddelde_breedte,weight,maximum_snelheid,start_node_id,end_node_id,datum_extractie,geometrie,geometrie_epsg_4326
583691,osm_platform,0,Borneostraat,True,False,False,False,False,False,,,,,0.75,0.0,993376,993381,2023-07-25,"SRID=28992;LINESTRING(124445.565122281 486327.822897184,124446.224957091 486327.471864559)","[(52.3639876222888, 4.938622682372114), (52.363984504136646, 4.938632401275565)]"
583692,osm_platform,0,Borneostraat,True,False,False,False,False,False,,,,,5.96,0.0,993389,993395,2023-07-25,"SRID=28992;LINESTRING(124419.756097868 486340.57917615,124425.118614079 486337.968375285)","[(52.36410083126721, 4.938242621082398), (52.36407766558891, 4.938321585550254)]"
584279,osm_platform,0,,True,False,False,False,False,False,,,,,20.92,0.0,299649,299638,2023-07-25,"SRID=28992;LINESTRING(117372.800075476 485550.604573669,117357.718156184 485565.106578124)","[(52.356563604132546, 4.834875801171553), (52.35669290413261, 4.83465280117135)]"
584338,osm_platform,0,,True,False,False,False,False,False,,,,,11.46,0.0,299630,299512,2023-07-25,"SRID=28992;LINESTRING(117348.216894734 485556.159199707,117340.107560563 485564.261706002)","[(52.3566118407019, 4.834514339789229), (52.3566841041326, 4.834394401171079)]"
584343,osm_platform,0,,True,False,False,False,False,False,,,,,9.14,0.0,299635,299630,2023-07-25,"SRID=28992;LINESTRING(117354.684806386 485549.696733891,117348.216894734 485556.159199707)","[(52.356554204132486, 4.834610001171298), (52.3566118407019, 4.834514339789229)]"
584346,osm_platform,0,,True,False,False,False,False,False,,,,,19.24,0.0,299642,299632,2023-07-25,"SRID=28992;LINESTRING(117362.960687464 485551.269291702,117349.412112639 485564.936245149)","[(52.35656890413251, 4.834731301171407), (52.3566908041326, 4.834530901171223)]"
584412,osm_platform,0,,True,False,False,False,False,False,,,,,22.8,0.0,1372674,1372673,2023-07-25,"SRID=28992;LINESTRING(125336.819120067 494582.968824614,125339.453438341 494560.317435421)","[(52.43822793483442, 4.950977556413819), (52.43802450418005, 4.951018301291408)]"
584417,osm_platform,0,,True,False,False,False,False,False,,,,,1.31,0.0,1372840,1372839,2023-07-25,"SRID=28992;LINESTRING(125334.830840529 494600.090560976,125334.979397773 494598.787818892)","[(52.43838170418028, 4.950946801291348), (52.43837000418028, 4.950949101291351)]"
584418,osm_platform,0,,True,False,False,False,False,False,,,,,0.49,0.0,1377646,1377647,2023-07-25,"SRID=28992;LINESTRING(128474.734101082 494053.424119345,128475.139739285 494053.697844446)","[(52.43362960417728, 4.997164601337234), (52.433632083847826, 4.997170544230531)]"
584419,osm_platform,0,,True,False,False,False,False,False,,,,,3.04,0.0,1377647,1377651,2023-07-25,"SRID=28992;LINESTRING(128475.139739285 494053.697844446,128477.662283027 494055.40005971)","[(52.433632083847826, 4.997170544230531), (52.433647504177316, 4.997207501337277)]"
584424,osm_platform,0,,True,False,False,False,False,False,,,,,0.21,0.0,1377651,1377652,2023-07-25,"SRID=28992;LINESTRING(128477.662283027 494055.40005971,128477.838599634 494055.521914692)","[(52.433647504177316, 4.997207501337277), (52.433648607852184, 4.997210084277534)]"
584428,osm_platform,0,,True,False,False,False,False,False,,,,,14.27,0.0,1377652,1377658,2023-07-25,"SRID=28992;LINESTRING(128477.838599634 494055.521914692,128489.578015385 494063.635196345)","[(52.433648607852184, 4.997210084277534), (52.43372209200006, 4.99738206048096)]"
584430,osm_platform,0,,True,False,False,False,False,False,,,,,9.47,0.0,1377658,1377659,2023-07-25,"SRID=28992;LINESTRING(128489.578015385 494063.635196345,128497.365658471 494069.017350203)","[(52.43372209200006, 4.99738206048096), (52.43377083945971, 4.997496145629711)]"
584439,osm_platform,0,,True,False,False,False,False,False,,,,,4.6,0.0,1377659,1377661,2023-07-25,"SRID=28992;LINESTRING(128497.365658471 494069.017350203,128501.150248121 494071.632935375)","[(52.43377083945971, 4.997496145629711), (52.43379452940278, 4.997551588101257)]"
584440,osm_platform,0,,True,False,False,False,False,False,,,,,0.15,0.0,1377661,1377662,2023-07-25,"SRID=28992;LINESTRING(128501.150248121 494071.632935375,128501.274022398 494071.718477586)","[(52.43379452940278, 4.997551588101257), (52.433795304177416, 4.997553401337637)]"
584445,osm_platform,0,,True,False,False,False,False,False,,,,,0.9,0.0,1377662,1377663,2023-07-25,"SRID=28992;LINESTRING(128501.274022398 494071.718477586,128502.139012846 494071.958615883)","[(52.433795304177416, 4.997553401337637), (52.43379750417739, 4.99756610133764)]"
584513,osm_platform,0,,True,False,False,False,False,False,,,,,13.48,0.0,1381662,1381666,2023-07-25,"SRID=28992;LINESTRING(130635.427375481 496395.979582403,130640.532572644 496408.452231835)","[(52.45478310418941, 5.028765401369733), (52.45489542619846, 5.02883959731535)]"
584517,osm_platform,0,,True,False,False,False,False,False,,,,,8.16,0.0,1381666,1381667,2023-07-25,"SRID=28992;LINESTRING(130640.532572644 496408.452231835,130643.622271371 496416.000760883)","[(52.45489542619846, 5.02883959731535), (52.45496340418957, 5.028884501369855)]"
584518,osm_platform,0,,True,False,False,False,False,False,,,,,16.07,0.0,1382937,1382938,2023-07-25,"SRID=28992;LINESTRING(130786.51095142 496704.549817583,130788.974400484 496720.427714449)","[(52.457563004191044, 5.030965701372055), (52.45770581187445, 5.031000795331152)]"
584522,osm_platform,0,,True,False,False,False,False,False,,,,,8.38,0.0,1382938,1382939,2023-07-25,"SRID=28992;LINESTRING(130788.974400484 496720.427714449,130790.259401668 496728.710051829)","[(52.45770581187445, 5.031000795331152), (52.45778030419118, 5.031019101372116)]"
584524,osm_platform,0,,True,False,False,False,False,False,,,,,19.67,0.0,1378358,1378350,2023-07-25,"SRID=28992;LINESTRING(128544.419447826 494074.4908624,128527.647908865 494064.210734784)","[(52.43382230417734, 4.998187601338267), (52.43372910417734, 4.997941801338022)]"
584525,osm_platform,0,,True,False,False,False,False,False,,,,,0.15,0.0,1378360,1378358,2023-07-25,"SRID=28992;LINESTRING(128544.550653704 494074.571293609,128544.419447826 494074.4908624)","[(52.4338230333669, 4.998189524266284), (52.43382230417734, 4.998187601338267)]"
584530,osm_platform,0,,True,False,False,False,False,False,,,,,9.99,0.0,1378366,1378360,2023-07-25,"SRID=28992;LINESTRING(128553.069746243 494079.793627566,128544.550653704 494074.571293609)","[(52.43387037899005, 4.99831437857742), (52.4338230333669, 4.998189524266284)]"
584532,osm_platform,0,,True,False,False,False,False,False,,,,,5.79,0.0,1378619,1378366,2023-07-25,"SRID=28992;LINESTRING(128558.004483753 494082.818697096,128553.069746243 494079.793627566)","[(52.433897804177406, 4.998386701338474), (52.43387037899005, 4.99831437857742)]"
584535,osm_platform,0,,True,False,False,False,False,False,,,,,15.93,0.0,1372839,1372674,2023-07-25,"SRID=28992;LINESTRING(125334.979397773 494598.787818892,125336.819120067 494582.968824614)","[(52.43837000418028, 4.950949101291351), (52.43822793483442, 4.950977556413819)]"
584566,osm_platform,0,,True,False,False,True,False,False,,,,,27.96,0.0,1251062,1251064,2023-07-25,"SRID=28992;LINESTRING(115466.039655198 498109.253140936,115464.489996226 498132.223828691,115462.419390303 498136.702463752)","[(52.469295678444276, 4.805407521136728), (52.4695020041988, 4.805382001147685), (52.469542104198794, 4.8053510011476535)]"
584666,osm_platform,0,,True,False,False,False,False,False,,,,,7.53,0.0,5771,5765,2023-07-25,"SRID=28992;LINESTRING(106249.877938891 488498.04705853,106244.246494749 488503.050458729)","[(52.38217783886422, 4.671186132968619), (52.38222230414761, 4.671102701009302)]"
584672,osm_platform,0,,True,False,False,False,False,False,,,,,6.63,0.0,5769,5771,2023-07-25,"SRID=28992;LINESTRING(106254.831876098 488493.645606649,106249.877938891 488498.04705853)","[(52.382138723054226, 4.671259527269997), (52.38217783886422, 4.671186132968619)]"
584675,osm_platform,0,,True,False,False,False,False,False,,,,,0.62,0.0,5770,5769,2023-07-25,"SRID=28992;LINESTRING(106255.298039952 488493.23143148,106254.831876098 488493.645606649)","[(52.38213504226707, 4.671266433642836), (52.382138723054226, 4.671259527269997)]"
584676,osm_platform,0,,True,False,False,False,False,False,,,,,8.14,0.0,5777,5770,2023-07-25,"SRID=28992;LINESTRING(106261.384150172 488487.82599524,106258.481727863 488490.402802743,106255.298039952 488493.23143148)","[(52.382087004147536, 4.671356601009556), (52.38210990414755, 4.671313601009504), (52.38213504226707, 4.671266433642836)]"
584679,osm_platform,0,,True,False,False,False,False,False,,,,,5.49,0.0,5787,5781,2023-07-25,"SRID=28992;LINESTRING(106264.391084752 488501.227583375,106260.279279517 488504.87267667)","[(52.38220771085442, 4.671398817635514), (52.382240104147634, 4.671337901009544)]"
584682,osm_platform,0,,True,False,False,False,False,False,,,,,14.88,0.0,5808,5788,2023-07-25,"SRID=28992;LINESTRING(106277.329787188 488489.782656646,106273.772332095 488492.911157905,106266.186112936 488499.636300515)","[(52.382106004147566, 4.671590501009786), (52.38213380414758, 4.67153780100974), (52.38219356939782, 4.671425411051179)]"
584684,osm_platform,0,,True,False,False,False,False,False,,,,,2.4,0.0,5788,5787,2023-07-25,"SRID=28992;LINESTRING(106266.186112936 488499.636300515,106264.391084752 488501.227583375)","[(52.38219356939782, 4.671425411051179), (52.38220771085442, 4.671398817635514)]"
584687,osm_platform,0,,True,False,False,False,False,False,,,,,29.05,0.0,5319,5350,2023-07-25,"SRID=28992;LINESTRING(106208.9131356 488511.85647016,106237.823060887 488514.721969286)","[(52.382298304147675, 4.670582501008793), (52.38232662515508, 4.671006669385562)]"
584690,osm_platform,0,,True,False,False,False,False,False,,,,,2.44,0.0,5350,5791,2023-07-25,"SRID=28992;LINESTRING(106237.823060887 488514.721969286,106240.251593781 488514.962681042)","[(52.38232662515508, 4.671006669385562), (52.382329004147735, 4.671042301009247)]"
584693,osm_platform,0,,True,False,False,False,False,False,,,,,6.42,0.0,5773,5778,2023-07-25,"SRID=28992;LINESTRING(106251.172674779 488503.883316426,106256.090472916 488499.750024257)","[(52.38223040414758, 4.671204301009402), (52.382193695062476, 4.671277125715563)]"
584695,osm_platform,0,,True,False,False,False,False,False,,,,,14.92,0.0,5779,5786,2023-07-25,"SRID=28992;LINESTRING(106258.118840649 488498.045229503,106266.083159325 488491.351409404,106269.547491746 488488.446366697)","[(52.38217855422368, 4.671307162554684), (52.38211910414753, 4.67142510100962), (52.382093304147524, 4.6714764010096665)]"
584697,osm_platform,0,,True,False,False,False,False,False,,,,,2.65,0.0,5778,5779,2023-07-25,"SRID=28992;LINESTRING(106256.090472916 488499.750024257,106258.118840649 488498.045229503)","[(52.382193695062476, 4.671277125715563), (52.38217855422368, 4.671307162554684)]"
584730,osm_platform,0,,True,False,False,True,False,False,,,,,6.1,0.0,1251053,1251062,2023-07-25,"SRID=28992;LINESTRING(115463.975318116 498103.686747095,115466.135599224 498107.830956888,115466.039655198 498109.253140936)","[(52.469245504198625, 4.805377801147663), (52.469282904198614, 4.805409101147691), (52.469295678444276, 4.805407521136728)]"
619779,osm_platform,0,Molukkenstraat,True,False,False,True,False,False,,,,,38.07,0.0,993024,994000,2023-07-25,"SRID=28992;LINESTRING(124542.647658057 486067.756512637,124572.590788074 486075.17144324,124579.60411405 486076.908502829)","[(52.36165570413528, 4.940071501276894), (52.36172400413526, 4.940510401277336), (52.361740004135314, 4.940613201277429)]"
619781,osm_platform,0,Molukkenstraat (Insulindeweg),True,False,False,True,False,False,,,,,39.39,0.0,993029,994050,2023-07-25,"SRID=28992;LINESTRING(124540.801591625 486075.478730842,124549.498773449 486077.427894274,124579.19979422 486084.254640742)","[(52.361725004135266, 4.940043701276858), (52.36174300413531, 4.940171201276989), (52.36180600413534, 4.94060660127743)]"
636033,osm_platform,0,,True,False,False,False,False,False,,,,,34.37,0.0,1157878,1157870,2023-07-25,"SRID=28992;LINESTRING(127487.199047726 482880.248965349,127477.160250515 482880.686244563,127474.870559297 482880.78801124,127464.648680273 482881.234392359,127452.859425827 482881.745165225)","[(52.333163576526914, 4.983558814584143), (52.3331670041182, 4.983411501318868), (52.333167804118204, 4.983377901318837), (52.33317130411816, 4.983227901318683), (52.33317530411817, 4.983054901318511)]"
636037,osm_platform,0,,True,False,False,False,False,False,,,,,2.55,0.0,1161034,1157878,2023-07-25,"SRID=28992;LINESTRING(127489.746107496 482880.138018164,127487.199047726 482880.248965349)","[(52.33316270684376, 4.983596191139137), (52.333163576526914, 4.983558814584143)]"
636042,osm_platform,0,,True,False,False,False,False,False,,,,,0.89,0.0,1161035,1161034,2023-07-25,"SRID=28992;LINESTRING(127490.632698215 482880.099399225,127489.746107496 482880.138018164)","[(52.33316240411821, 4.983609201319073), (52.33316270684376, 4.983596191139137)]"
636044,osm_platform,0,,True,False,False,False,False,False,,,,,23.57,0.0,1157867,1157875,2023-07-25,"SRID=28992;LINESTRING(127439.236411396 482904.219024047,127444.953918989 482903.98685856,127462.788540903 482903.375613603)","[(52.33337660411835, 4.982853201318316), (52.33337480411835, 4.982937101318413), (52.33337020411828, 4.9831988013186725)]"
636048,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,29.97,0.0,859789,859797,2023-07-25,"SRID=28992;LINESTRING(124984.317792875 480476.212288056,124988.235648664 480499.242859982,124989.843058986 480505.653162669)","[(52.311426504105384, 4.94705370128151), (52.311633704105574, 4.947109101281574), (52.31169140410557, 4.947132101281605)]"
636050,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,24.62,0.0,859892,859790,2023-07-25,"SRID=28992;LINESTRING(124997.590412526 480497.839765527,124996.316549197 480494.698662345,124989.456885162 480474.612239882)","[(52.31162160410554, 4.947246401281718), (52.311593304105514, 4.947228001281695), (52.31141240410541, 4.947129201281583)]"
636051,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,20.88,0.0,859869,859927,2023-07-25,"SRID=28992;LINESTRING(125008.671369425 480439.23540072,125019.439754446 480452.755695031,125021.998834413 480455.28817413)","[(52.31109550410523, 4.947414101281858), (52.31121760410531, 4.947570801282022), (52.3112405041053, 4.947608101282057)]"
636053,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,20.05,0.0,859887,859898,2023-07-25,"SRID=28992;LINESTRING(124992.456994631 480468.908329259,125002.89668204 480482.208050589,125004.814467113 480484.699905109)","[(52.31136130410538, 4.947173701281637), (52.31148140410549, 4.9473256012818), (52.31150390410549, 4.947353501281818)]"
636055,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,20.44,0.0,859918,859885,2023-07-25,"SRID=28992;LINESTRING(125008.030037278 480479.662293947,125005.700795765 480476.79462918,124995.14017899 480463.796054573)","[(52.31145880410544, 4.947401101281872), (52.31143290410542, 4.947367201281829), (52.311315504105394, 4.947213501281672)]"
636056,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,20.16,0.0,859870,860019,2023-07-25,"SRID=28992;LINESTRING(125011.602515269 480434.522189675,125022.346733978 480447.430672836,125024.320494085 480450.155854398)","[(52.31105330410517, 4.947457501281895), (52.31116990410526, 4.947613901282061), (52.31119450410529, 4.947642601282086)]"
636058,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,19.5,0.0,859919,859886,2023-07-25,"SRID=28992;LINESTRING(125010.101989691 480473.841631474,125008.479865382 480471.748539774,124997.877721471 480458.650071735)","[(52.31140660410539, 4.94743200128189), (52.31138770410538, 4.947408401281868), (52.31126940410529, 4.947254101281715)]"
636069,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,20.36,0.0,859856,859925,2023-07-25,"SRID=28992;LINESTRING(125005.627134182 480444.416617555,125016.530217366 480457.657923067,125018.570686227 480460.137912255)","[(52.31114190410521, 4.947369001281822), (52.31126150410532, 4.947527701281977), (52.311283904105316, 4.947557401282007)]"
636113,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,5.63,0.0,859868,859877,2023-07-25,"SRID=28992;LINESTRING(125015.097659096 480428.347973279,125018.631213977 480432.731830232)","[(52.31099800410518, 4.947509301281962), (52.31103759641162, 4.947560725633163)]"
636117,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,2.97,0.0,859877,859879,2023-07-25,"SRID=28992;LINESTRING(125018.631213977 480432.731830232,125020.4945471 480435.043549207)","[(52.31103759641162, 4.947560725633163), (52.31105847443008, 4.947587843034909)]"
636119,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,4.56,0.0,859879,859881,2023-07-25,"SRID=28992;LINESTRING(125020.4945471 480435.043549207,125023.35692983 480438.594725531)","[(52.31105847443008, 4.947587843034909), (52.311090546449755, 4.9476294998240045)]"
636120,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,4.18,0.0,859881,859993,2023-07-25,"SRID=28992;LINESTRING(125023.35692983 480438.594725531,125025.981655291 480441.851055586)","[(52.311090546449755, 4.9476294998240045), (52.31111995558803, 4.947667697995439)]"
636125,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,4.31,0.0,859993,859997,2023-07-25,"SRID=28992;LINESTRING(125025.981655291 480441.851055586,125026.744598995 480442.797591347,125028.707547843 480445.195406969)","[(52.31111995558803, 4.947667697995439), (52.31112850410522, 4.947678801282134), (52.31115016131323, 4.947707371858253)]"
636126,osm_platform,0,Amsterdam Bijlmer ArenA,True,False,False,True,False,False,,,,,1.29,0.0,859997,859998,2023-07-25,"SRID=28992;LINESTRING(125028.707547843 480445.195406969,125029.527161443 480446.196595715)","[(52.31115016131323, 4.947707371858253), (52.311159204105216, 4.947719301282163)]"
636839,osm_platform,0,,True,False,False,True,False,False,,,,,1.8,0.0,339808,339807,2023-07-25,"SRID=28992;LINESTRING(118319.157994994 487396.926649378,118319.716329809 487395.210761175)","[(52.37322097050607, 4.848565341052403), (52.373205586705126, 4.848573726829979)]"
636841,osm_platform,0,,True,False,False,True,False,False,,,,,10.08,0.0,339809,339808,2023-07-25,"SRID=28992;LINESTRING(118316.040066709 487406.508742817,118319.157994994 487396.926649378)","[(52.37330687878217, 4.848518511959358), (52.37322097050607, 4.848565341052403)]"
636843,osm_platform,0,,True,False,False,True,False,False,,,,,10.11,0.0,339813,339809,2023-07-25,"SRID=28992;LINESTRING(118312.912557136 487416.120281704,118316.040066709 487406.508742817)","[(52.373393051031215, 4.848471538779263), (52.37330687878217, 4.848518511959358)]"
636846,osm_platform,0,,True,False,False,True,False,False,,,,,0.16,0.0,339812,339813,2023-07-25,"SRID=28992;LINESTRING(118312.863447718 487416.271205968,118312.912557136 487416.120281704)","[(52.37339440414247, 4.848470801185964), (52.373393051031215, 4.848471538779263)]"
636848,osm_platform,0,,True,False,False,True,False,False,,,,,41.78,0.0,339807,339779,2023-07-25,"SRID=28992;LINESTRING(118319.716329809 487395.210761175,118327.910808153 487370.027289978,118332.52872351 487355.439008752)","[(52.373205586705126, 4.848573726829979), (52.372979804142204, 4.848696801186169), (52.372849004142154, 4.848766201186221)]"
636849,osm_platform,0,,True,False,False,True,False,False,,,,,1.77,0.0,339818,339820,2023-07-25,"SRID=28992;LINESTRING(118319.784791035 487418.707249436,118319.246700459 487420.391488527)","[(52.37341675982574, 4.848572167715006), (52.37343186054004, 4.848564082615802)]"
636853,osm_platform,0,,True,False,False,True,False,False,,,,,1.02,0.0,339820,339819,2023-07-25,"SRID=28992;LINESTRING(118319.246700459 487420.391488527,118318.935135714 487421.366695208)","[(52.37343186054004, 4.848564082615802), (52.37344060414247, 4.848559401186051)]"
636854,osm_platform,0,,True,False,False,True,False,False,,,,,30.04,0.0,340230,339824,2023-07-25,"SRID=28992;LINESTRING(118339.157483905 487357.592885735,118330.092011396 487386.231119074)","[(52.37286880414213, 4.84886330118632), (52.37312557749497, 4.848727061531432)]"
636856,osm_platform,0,,True,False,False,True,False,False,,,,,10.09,0.0,339824,339835,2023-07-25,"SRID=28992;LINESTRING(118330.092011396 487386.231119074,118327.047867294 487395.847706519)","[(52.37312557749497, 4.848727061531432), (52.373211800770875, 4.84868131252503)]"
636859,osm_platform,0,,True,False,False,True,False,False,,,,,1.6,0.0,339835,339836,2023-07-25,"SRID=28992;LINESTRING(118327.047867294 487395.847706519,118326.566316364 487397.368947457)","[(52.373211800770875, 4.84868131252503), (52.37322544036607, 4.848674075506805)]"
636860,osm_platform,0,,True,False,False,True,False,False,,,,,10.49,0.0,339836,339833,2023-07-25,"SRID=28992;LINESTRING(118326.566316364 487397.368947457,118323.400249057 487407.370695763)","[(52.37322544036607, 4.848674075506805), (52.37331511700859, 4.848626493955346)]"
636862,osm_platform,0,,True,False,False,True,False,False,,,,,10.29,0.0,339839,339818,2023-07-25,"SRID=28992;LINESTRING(118322.916064777 487408.900255572,118322.708717894 487409.555273653,118319.784791035 487418.707249436)","[(52.37332883118791, 4.84861921732763), (52.37333470414241, 4.8486161011860975), (52.37341675982574, 4.848572167715006)]"
636863,osm_platform,0,,True,False,False,True,False,False,,,,,1.6,0.0,339833,339839,2023-07-25,"SRID=28992;LINESTRING(118323.400249057 487407.370695763,118322.916064777 487408.900255572)","[(52.37331511700859, 4.848626493955346), (52.37332883118791, 4.84861921732763)]"
675535,osm_platform,0,Hoogoorddreef / Atlas,True,False,False,True,False,False,,,,,38.48,0.0,859667,859761,2023-07-25,"SRID=28992;LINESTRING(124941.376352123 480374.397559056,124943.792088729 480375.773701145,124975.157309758 480392.818271148)","[(52.31050910410484, 4.946433101280858), (52.31052160410488, 4.946468401280884), (52.310676504104975, 4.946926801281352)]"
675539,osm_platform,0,,True,False,False,True,False,False,,,,,11.48,0.0,859649,859657,2023-07-25,"SRID=28992;LINESTRING(124929.480676732 480350.51428185,124939.509832126 480355.671682711,124939.684511868 480355.777872025)","[(52.31029380410477, 4.946260801280672), (52.31034070410478, 4.946407401280814), (52.31034166802111, 4.946409953185578)]"
675542,osm_platform,0,,True,False,False,True,False,False,,,,,3.1,0.0,859657,859658,2023-07-25,"SRID=28992;LINESTRING(124939.684511868 480355.777872025,124942.336846313 480357.390248898)","[(52.31034166802111, 4.946409953185578), (52.31035630410481, 4.946448701280862)]"
676805,osm_platform,-2,Centraal Station,True,False,True,False,False,False,,,,,113.39,0.0,771693,759702,2023-07-25,"SRID=28992;LINESTRING(121894.780174732 488056.438741552,121835.333657781 487959.878753094)","[(52.37937540414583, 4.901004601238702), (52.37850400414534, 4.9001411012378)]"
681845,osm_platform,0,Amstelstation,True,False,False,True,False,False,,,,,2.02,0.0,920718,920717,2023-07-25,"SRID=28992;LINESTRING(123126.514787814 484425.615955335,123125.827082998 484427.518975507)","[(52.3468168662575, 4.9194380191897435), (52.34683392951047, 4.919427746726574)]"
681846,osm_platform,0,Amstelstation,True,False,False,True,False,False,,,,,10.59,0.0,920717,920721,2023-07-25,"SRID=28992;LINESTRING(123125.827082998 484427.518975507,123122.229023808 484437.475542712)","[(52.34683392951047, 4.919427746726574), (52.346923204126625, 4.919374001255511)]"
681853,osm_platform,0,Amstelstation,True,False,False,True,False,False,,,,,6.65,0.0,920692,920686,2023-07-25,"SRID=28992;LINESTRING(123133.13557574 484408.369088962,123130.746634975 484414.574841298)","[(52.346662246303666, 4.9195368138679125), (52.346717881144095, 4.9195011680743574)]"
681854,osm_platform,0,Amstelstation,True,False,False,True,False,False,,,,,0.75,0.0,920686,920685,2023-07-25,"SRID=28992;LINESTRING(123130.746634975 484414.574841298,123130.478672747 484415.27092688)","[(52.346717881144095, 4.9195011680743574), (52.34672412158102, 4.919497169758558)]"
681855,osm_platform,0,Amstelstation,True,False,False,True,False,False,,,,,0.8,0.0,920689,920688,2023-07-25,"SRID=28992;LINESTRING(123133.64407466 484407.048161124,123133.355931126 484407.796671693)","[(52.34665040412647, 4.919544401255669), (52.34665711455726, 4.919540101823789)]"
681857,osm_platform,0,Amstelstation,True,False,False,True,False,False,,,,,0.61,0.0,920688,920692,2023-07-25,"SRID=28992;LINESTRING(123133.355931126 484407.796671693,123133.13557574 484408.369088962)","[(52.34665711455726, 4.919540101823789), (52.346662246303666, 4.9195368138679125)]"
681860,osm_platform,0,Amstelstation,True,False,False,True,False,False,,,,,1.79,0.0,920716,920718,2023-07-25,"SRID=28992;LINESTRING(123127.141694841 484423.939395657,123126.640616104 484425.241048083,123126.514787814 484425.615955335)","[(52.34680183476084, 4.919447377976782), (52.346813504126516, 4.919439901255573), (52.3468168662575, 4.9194380191897435)]"
681862,osm_platform,0,Amstelstation,True,False,False,True,False,False,,,,,3.17,0.0,920685,920728,2023-07-25,"SRID=28992;LINESTRING(123130.478672747 484415.27092688,123129.338979207 484418.231509224)","[(52.34672412158102, 4.919497169758558), (52.34675066332624, 4.919480164160061)]"
681865,osm_platform,0,Amstelstation,True,False,False,True,False,False,,,,,0.8,0.0,920728,920726,2023-07-25,"SRID=28992;LINESTRING(123129.338979207 484418.231509224,123129.050081827 484418.981978057)","[(52.34675066332624, 4.919480164160061), (52.34675739131051, 4.919475853460414)]"
681867,osm_platform,0,Amstelstation,True,False,False,True,False,False,,,,,5.31,0.0,920726,920716,2023-07-25,"SRID=28992;LINESTRING(123129.050081827 484418.981978057,123127.141694841 484423.939395657)","[(52.34675739131051, 4.919475853460414), (52.34680183476084, 4.919447377976782)]"
685659,osm_platform,0,Punter,True,False,False,True,False,False,,,,,21.12,0.0,404540,404486,2023-07-25,"SRID=28992;LINESTRING(119377.504594483 477343.099841595,119357.880277602 477350.90743134)","[(52.282933504088675, 4.8651691011982745), (52.28300240408871, 4.864880701197993)]"
685660,osm_platform,0,Punter,True,False,False,True,False,False,,,,,21.88,0.0,404484,404538,2023-07-25,"SRID=28992;LINESTRING(119350.669680348 477340.822981397,119370.925346664 477332.554624119)","[(52.28291130408863, 4.8647761011978785), (52.2828383040886, 4.865073801198179)]"
685699,osm_platform,0,De Boelelaan / VU,True,False,False,True,False,False,,,,,40.95,0.0,441581,441613,2023-07-25,"SRID=28992;LINESTRING(119489.790123702 483148.482468311,119494.656602359 483148.458620307,119530.739395654 483148.277334732)","[(52.33511590411979, 4.866203201201823), (52.335116004119776, 4.866274601201899), (52.33511670411976, 4.866804001202422)]"
685733,osm_platform,0,,True,False,False,False,False,False,,,,,28.78,0.0,128944,128960,2023-07-25,"SRID=28992;LINESTRING(116117.655666185 478941.721539401,116128.537736267 478917.557676988,116129.677736028 478915.585553853)","[(52.2970803040972, 4.817215201151004), (52.29686390409705, 4.817377501151151), (52.296846260484116, 4.8173944390915056)]"
685737,osm_platform,0,,True,False,False,False,False,False,,,,,20.64,0.0,128960,128959,2023-07-25,"SRID=28992;LINESTRING(116129.677736028 478915.585553853,116140.006465939 478897.71754377)","[(52.296846260484116, 4.8173944390915056), (52.29668640409699, 4.817547901151318)]"
685753,osm_platform,0,,True,False,False,False,False,False,,,,,13.99,0.0,128930,128991,2023-07-25,"SRID=28992;LINESTRING(116093.739351302 479020.809538104,116100.848408155 479008.75896211)","[(52.29778940409763, 4.816855501150686), (52.297681604097576, 4.816961101150781)]"
701170,osm_platform,0,A,True,False,False,True,False,False,,,,,7.83,0.0,366658,366587,2023-07-25,"SRID=28992;LINESTRING(117670.515128426 489089.593216943,117677.134185834 489085.417648351)","[(52.388389613863474, 4.838852693879212), (52.38835253732514, 4.838950384360466)]"
701174,osm_platform,0,A,True,False,False,True,False,False,,,,,0.87,0.0,366587,366588,2023-07-25,"SRID=28992;LINESTRING(117677.134185834 489085.417648351,117677.874039053 489084.950919075)","[(52.38835253732514, 4.838950384360466), (52.38834839304479, 4.8389613038230745)]"
